ReplyId,Incident_id,ReplyMessage,ReplyDate
964,519,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:46
965,518,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:47
966,514,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:48
967,512,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:49
968,511,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:50
969,510,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:51
970,509,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:52
971,507,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:52
972,506,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:53
973,505,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:54
974,504,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:55
975,501,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:55
976,500,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:55
977,499,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:56
978,498,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:56
979,497,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:57
980,496,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:57
981,495,ดำเนินการ Block source เรียบร้อย,10/5/2023 10:57
982,525,ให้ทำการเก็บหลักฐานเตรียมร่างหนังสือแจ้งเตือนส่วนงาน พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อหาสาเหตุและแนวทางแก้ไขต่อไป,10/5/2023 11:24
983,522,ให้ทำการเก็บหลักฐานเตรียมร่างหนังสือแจ้งเตือนส่วนงาน พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อหาสาเหตุและแนวทางแก้ไขต่อไป,10/5/2023 11:25
984,524,ให้ Block Source IP ดังกล่าว,10/5/2023 11:25
985,523,ให้ Block Source IP ดังกล่าว,10/5/2023 11:25
986,525,เก็บหลักฐานภาพหน้าจอ ร่างหนังสือแจ้งส่วนงานแล้ว และประสานเจ้าหน้าที่คณะศึกษาศาสตร์ตรวจสอบแล้ว ไม่มีการใช้งานเว็บนี้แล้ว ทางคณะจะทำการปิดโดเมนนี้ ครับ,10/5/2023 12:51
987,522,เก็บหลักฐานภาพหน้าจอแล้ว ร่างหนังสือแจ้งส่วนงานแล้ว จะทำการประสานส่วนงานเพื่อแก้ปัญหาต่อไปครับ,10/5/2023 12:53
988,528,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,10/5/2023 14:25
989,527,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,10/5/2023 14:25
990,526,ให้ทำการเก็บหลักฐานเตรียมร่างหนังสือแจ้งเตือนส่วนงาน พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อหาสาเหตุและแนวทางแก้ไขต่อไป,10/5/2023 14:25
991,529,ให้ทำการเก็บหลักฐานเตรียมร่างหนังสือแจ้งเตือนส่วนงาน พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อหาสาเหตุและแนวทางแก้ไขต่อไป,10/5/2023 14:43
992,515,ส่งอีเมลแจ้งเตือน User แล้วครับ,10/5/2023 15:34
993,526,เก็บหลักฐานภาพหน่าจอแล้ว ร่างหนังสือแจ้งเตือนส่วนงานแล้ว จะได้ประสานส่วนงานเพื่อแก้ไขต่อไปครับ,10/5/2023 15:35
994,516,ส่งอีเมลแจ้งเตือน User ให้ทำการตรวจสอบบัญชีผู้ใช้งานและเปลี่ยนรหัสผ่านแล้วครับ,10/5/2023 15:42
995,527,ส่งอีเมลแจ้งเตือนผู้ใช้งาน ให้ทำการตรวจสอบบัญชีผู้ใช้ และเปลี่ยนรหัสผ่านแล้วครับ,10/5/2023 15:46
996,529,ส่งอีเมลแจ้งเตือน User ให้ทำการตรวจสอบบัญชีผู้ใช้ และทำการเปลี่ยนรหัสผ่านแล้วครับ,10/5/2023 15:54
997,528,ส่งอีเมลแจ้งเตือน User ให้ทำการตรวจสอบบัญชีผู้ใช้งาน และเปลี่ยนรหัสผ่านแล้วครับ,10/5/2023 16:00
998,530,ให้ Block Source IP ดังกล่าว,11/5/2023 9:35
999,531,ให้ Block Source IP ดังกล่าว,11/5/2023 9:43
1000,532,ให้ Block Destination IP ดังกล่าว,11/5/2023 9:46
1001,533,ให้ Block Source IP ดังกล่าว,11/5/2023 9:55
1002,522,ทางบัณฑิตวิทยาลัย ได้ทำการแก้ไขแล้ว Server เป็น WIndows เนื่องจาก script เป็น php version 5.4 ยังไม่สามารถดำเนินการย้ายได้ เลยต้องใช้ xampp ในการ run ตอนนี้ใช้ https ผ่าน proxy โดย nat ภายในและแก้ไขสิทธิ์ system ให้อ่าน กับ execute ได้อย่างเดียว ใน Folder หลัก ส่วน sub-folder ยังให้ system create file and folder ได้ เพราะเป็นระบบรับสมัครนักศึกษา ต้องมีการ upload file ประกอบการสมัคร,11/5/2023 11:03
1003,534,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,12/5/2023 9:32
1004,534,ส่งอีเมลแจ้งเตือน User แล้ว พร้อมกับแนะนำให้ทำการตรวจสอบบัญชีผู้ใช้ และเปลี่ยนรหัสผ่าน,12/5/2023 9:42
1005,536,ให้ Block Source IP ดังกล่าว,15/5/2023 8:45
1006,535,ให้ Block Source IP ดังกล่าว,15/5/2023 8:45
1007,537,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,15/5/2023 10:24
1008,538,ให้ Block Source IP ดังกล่าว,15/5/2023 10:24
1009,539,ประสานแจ้งส่วนงาน หาสาเหตุและแนวทางแก้ไข,15/5/2023 10:33
1010,540,ให้ Block Source IP ดังกล่าว ,15/5/2023 10:38
1011,539,ประสานแจ้ง User ตรวจสอบแล้ว และจะหาสาเหตุและแนวทางแก้ไขครับ,15/5/2023 15:39
1012,537,แจ้งเตือนผู้ใช้งานทางอีเมลแล้ว เพื่อให้ทำการตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน และจะติดตามผลต่อไปครับ,16/5/2023 9:58
1013,541,ให้ Block Source IP ดังกล่าว,16/5/2023 10:32
1014,542,ให้ Block Source IP ดังกล่าว,16/5/2023 10:35
1015,543,ประสานแจ้งเจ้าหน้าที่และ ให้ Block Source IP ดังกล่าว,16/5/2023 10:52
1016,544,ให้ Block Source IP ดังกล่าว,16/5/2023 11:18
1017,545,ให้ Block Source IP ดังกล่าว,16/5/2023 11:27
1018,546,ให้ Block Source IP ดังกล่าว,16/5/2023 11:28
1019,548,ให้ Block Source IP ดังกล่าว,18/5/2023 10:05
1020,547,ให้ Block Source IP ดังกล่าว,18/5/2023 10:06
1021,549,ให้ Block Source IP ดังกล่าว,18/5/2023 10:11
1022,550,ให้ Block Source IP ดังกล่าว,18/5/2023 10:15
1023,551,ให้ทำการเก็บหลักฐานเตรียมร่างหนังสือแจ้งเตือนส่วนงาน พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อหาสาเหตุและแนวทางแก้ไขต่อไป,18/5/2023 10:39
